,ds,country,polygon_source,polygon_id,polygon_name,all_day_bing_tiles_visited_relative_change,all_day_ratio_single_tile_users,baseline_name,baseline_type
1826109,2020-10-05,CHL,GADM,CHL.1.1_1,Aisén,-0.25987,0.22791999999999998,full_february,DAY_OF_WEEK
1826110,2020-10-06,CHL,GADM,CHL.1.1_1,Aisén,-0.28319,0.23734,full_february,DAY_OF_WEEK
1826111,2020-10-07,CHL,GADM,CHL.1.1_1,Aisén,-0.25046999999999997,0.20761,full_february,DAY_OF_WEEK
1826112,2020-10-08,CHL,GADM,CHL.1.1_1,Aisén,-0.29231999999999997,0.21588000000000002,full_february,DAY_OF_WEEK
1826113,2020-10-09,CHL,GADM,CHL.1.1_1,Aisén,-0.27555999999999997,0.22157,full_february,DAY_OF_WEEK
1826114,2020-10-10,CHL,GADM,CHL.1.1_1,Aisén,-0.24553000000000003,0.21269000000000002,full_february,DAY_OF_WEEK
1826115,2020-10-11,CHL,GADM,CHL.1.1_1,Aisén,-0.26393,0.25273,full_february,DAY_OF_WEEK
1826116,2020-10-12,CHL,GADM,CHL.1.1_1,Aisén,-0.35503,0.28655,full_february,DAY_OF_WEEK
1826117,2020-10-13,CHL,GADM,CHL.1.1_1,Aisén,-0.31427,0.24088,full_february,DAY_OF_WEEK
1826118,2020-10-14,CHL,GADM,CHL.1.1_1,Aisén,-0.18067,0.18354,full_february,DAY_OF_WEEK
1826119,2020-10-15,CHL,GADM,CHL.1.1_1,Aisén,-0.16987,0.18106,full_february,DAY_OF_WEEK
1826120,2020-10-16,CHL,GADM,CHL.1.1_1,Aisén,-0.17048,0.15854000000000001,full_february,DAY_OF_WEEK
1826121,2020-10-17,CHL,GADM,CHL.1.1_1,Aisén,-0.28683000000000003,0.22591,full_february,DAY_OF_WEEK
1826122,2020-10-18,CHL,GADM,CHL.1.1_1,Aisén,-0.42607,0.34984,full_february,DAY_OF_WEEK
1826123,2020-10-19,CHL,GADM,CHL.1.1_1,Aisén,-0.23751999999999998,0.20303,full_february,DAY_OF_WEEK
1826124,2020-10-20,CHL,GADM,CHL.1.1_1,Aisén,-0.19085,0.18992,full_february,DAY_OF_WEEK
1826125,2020-10-21,CHL,GADM,CHL.1.1_1,Aisén,-0.13560999999999998,0.17844000000000002,full_february,DAY_OF_WEEK
1826126,2020-10-22,CHL,GADM,CHL.1.1_1,Aisén,-0.19697,0.18075,full_february,DAY_OF_WEEK
1826127,2020-10-23,CHL,GADM,CHL.1.1_1,Aisén,-0.22316,0.19094,full_february,DAY_OF_WEEK
1826128,2020-10-24,CHL,GADM,CHL.1.1_1,Aisén,-0.28613,0.23067,full_february,DAY_OF_WEEK
1826129,2020-10-25,CHL,GADM,CHL.1.1_1,Aisén,-0.22754000000000002,0.22829000000000002,full_february,DAY_OF_WEEK
1826130,2020-10-26,CHL,GADM,CHL.1.1_1,Aisén,-0.23194,0.21800999999999998,full_february,DAY_OF_WEEK
1826131,2020-10-27,CHL,GADM,CHL.1.1_1,Aisén,-0.30737,0.23490999999999998,full_february,DAY_OF_WEEK
1826132,2020-10-28,CHL,GADM,CHL.1.1_1,Aisén,-0.2371,0.2236,full_february,DAY_OF_WEEK
1826133,2020-10-29,CHL,GADM,CHL.1.1_1,Aisén,-0.22974,0.18567999999999998,full_february,DAY_OF_WEEK
1826134,2020-10-30,CHL,GADM,CHL.1.1_1,Aisén,-0.15622,0.16065,full_february,DAY_OF_WEEK
1826135,2020-10-31,CHL,GADM,CHL.1.1_1,Aisén,-0.19577999999999998,0.19378,full_february,DAY_OF_WEEK
1826136,2020-11-01,CHL,GADM,CHL.1.1_1,Aisén,-0.17769000000000001,0.20874,full_february,DAY_OF_WEEK
1826137,2020-11-02,CHL,GADM,CHL.1.1_1,Aisén,-0.17204,0.18952,full_february,DAY_OF_WEEK
1826138,2020-11-03,CHL,GADM,CHL.1.1_1,Aisén,-0.18925999999999998,0.17973,full_february,DAY_OF_WEEK
1826139,2020-11-04,CHL,GADM,CHL.1.1_1,Aisén,-0.2507,0.22296,full_february,DAY_OF_WEEK
1826140,2020-11-05,CHL,GADM,CHL.1.1_1,Aisén,-0.23345,0.19632,full_february,DAY_OF_WEEK
1826141,2020-11-06,CHL,GADM,CHL.1.1_1,Aisén,-0.15959,0.16602,full_february,DAY_OF_WEEK
1826142,2020-11-07,CHL,GADM,CHL.1.1_1,Aisén,-0.18305,0.18445,full_february,DAY_OF_WEEK
1826143,2020-11-08,CHL,GADM,CHL.1.1_1,Aisén,-0.1741,0.21565,full_february,DAY_OF_WEEK
1826144,2020-11-09,CHL,GADM,CHL.1.1_1,Aisén,-0.16037,0.18383,full_february,DAY_OF_WEEK
1826145,2020-11-10,CHL,GADM,CHL.1.1_1,Aisén,-0.17436,0.17887999999999998,full_february,DAY_OF_WEEK
1826146,2020-11-11,CHL,GADM,CHL.1.1_1,Aisén,-0.13935,0.16831,full_february,DAY_OF_WEEK
1826147,2020-11-12,CHL,GADM,CHL.1.1_1,Aisén,-0.18575,0.19308,full_february,DAY_OF_WEEK
1826148,2020-11-13,CHL,GADM,CHL.1.1_1,Aisén,-0.17349,0.18717,full_february,DAY_OF_WEEK
1826149,2020-11-14,CHL,GADM,CHL.1.1_1,Aisén,-0.26924000000000003,0.22746,full_february,DAY_OF_WEEK
1826150,2020-11-15,CHL,GADM,CHL.1.1_1,Aisén,-0.24639,0.26266999999999996,full_february,DAY_OF_WEEK
1826151,2020-11-16,CHL,GADM,CHL.1.1_1,Aisén,-0.1464,0.18889,full_february,DAY_OF_WEEK
1826152,2020-11-17,CHL,GADM,CHL.1.1_1,Aisén,-0.14569000000000001,0.18848,full_february,DAY_OF_WEEK
1826153,2020-11-18,CHL,GADM,CHL.1.1_1,Aisén,-0.10893,0.17753,full_february,DAY_OF_WEEK
1826154,2020-11-19,CHL,GADM,CHL.1.1_1,Aisén,-0.1077,0.16585,full_february,DAY_OF_WEEK
1826155,2020-11-20,CHL,GADM,CHL.1.1_1,Aisén,-0.10979000000000001,0.17432,full_february,DAY_OF_WEEK
1826156,2020-11-21,CHL,GADM,CHL.1.1_1,Aisén,-0.28518000000000004,0.23881,full_february,DAY_OF_WEEK
1826157,2020-11-22,CHL,GADM,CHL.1.1_1,Aisén,-0.29762,0.27771,full_february,DAY_OF_WEEK
1826158,2020-11-23,CHL,GADM,CHL.1.1_1,Aisén,-0.23219,0.2246,full_february,DAY_OF_WEEK
1826159,2020-11-24,CHL,GADM,CHL.1.1_1,Aisén,-0.21916,0.21949000000000002,full_february,DAY_OF_WEEK
1826160,2020-11-25,CHL,GADM,CHL.1.1_1,Aisén,-0.21841,0.21955,full_february,DAY_OF_WEEK
1826161,2020-11-26,CHL,GADM,CHL.1.1_1,Aisén,-0.22741999999999998,0.20981999999999998,full_february,DAY_OF_WEEK
1826162,2020-11-27,CHL,GADM,CHL.1.1_1,Aisén,-0.29757,0.22596999999999998,full_february,DAY_OF_WEEK
1826163,2020-11-28,CHL,GADM,CHL.1.1_1,Aisén,-0.25839,0.2136,full_february,DAY_OF_WEEK
1826164,2020-11-29,CHL,GADM,CHL.1.1_1,Aisén,-0.25564000000000003,0.24339,full_february,DAY_OF_WEEK
1826165,2020-11-30,CHL,GADM,CHL.1.1_1,Aisén,-0.1522,0.1776,full_february,DAY_OF_WEEK
1826166,2020-12-01,CHL,GADM,CHL.1.1_1,Aisén,-0.17256,0.20724,full_february,DAY_OF_WEEK
1826167,2020-12-02,CHL,GADM,CHL.1.1_1,Aisén,-0.13268,0.17578,full_february,DAY_OF_WEEK
1826168,2020-12-03,CHL,GADM,CHL.1.1_1,Aisén,-0.14417,0.17555,full_february,DAY_OF_WEEK
1826169,2020-12-04,CHL,GADM,CHL.1.1_1,Aisén,-0.13380999999999998,0.1518,full_february,DAY_OF_WEEK
1826170,2020-12-05,CHL,GADM,CHL.1.1_1,Aisén,-0.14848,0.17451,full_february,DAY_OF_WEEK
1826171,2020-12-06,CHL,GADM,CHL.1.1_1,Aisén,-0.16731,0.22199000000000002,full_february,DAY_OF_WEEK
1826172,2020-12-07,CHL,GADM,CHL.1.1_1,Aisén,-0.09891,0.16635,full_february,DAY_OF_WEEK
1826173,2020-12-08,CHL,GADM,CHL.1.1_1,Aisén,-0.30266,0.24911999999999998,full_february,DAY_OF_WEEK
1826174,2020-12-09,CHL,GADM,CHL.1.1_1,Aisén,-0.0947,0.16958,full_february,DAY_OF_WEEK
1826175,2020-12-10,CHL,GADM,CHL.1.1_1,Aisén,-0.18877,0.18742,full_february,DAY_OF_WEEK
1826176,2020-12-11,CHL,GADM,CHL.1.1_1,Aisén,-0.26135,0.1956,full_february,DAY_OF_WEEK
1826177,2020-12-12,CHL,GADM,CHL.1.1_1,Aisén,-0.20313,0.20574,full_february,DAY_OF_WEEK
1826178,2020-12-13,CHL,GADM,CHL.1.1_1,Aisén,-0.29922,0.2943,full_february,DAY_OF_WEEK
1826179,2020-12-14,CHL,GADM,CHL.1.1_1,Aisén,-0.18966,0.18592,full_february,DAY_OF_WEEK
1826180,2020-12-15,CHL,GADM,CHL.1.1_1,Aisén,-0.11306,0.16476,full_february,DAY_OF_WEEK
1826181,2020-12-16,CHL,GADM,CHL.1.1_1,Aisén,-0.043910000000000005,0.14649,full_february,DAY_OF_WEEK
1826182,2020-12-17,CHL,GADM,CHL.1.1_1,Aisén,-0.10629000000000001,0.15245,full_february,DAY_OF_WEEK
1826183,2020-12-18,CHL,GADM,CHL.1.1_1,Aisén,-0.08552,0.13914,full_february,DAY_OF_WEEK
1826184,2020-12-19,CHL,GADM,CHL.1.1_1,Aisén,-0.07442,0.15496,full_february,DAY_OF_WEEK
1826185,2020-12-20,CHL,GADM,CHL.1.1_1,Aisén,-0.10238,0.18988,full_february,DAY_OF_WEEK
1826186,2020-12-21,CHL,GADM,CHL.1.1_1,Aisén,-0.04363,0.13446,full_february,DAY_OF_WEEK
1826187,2020-12-22,CHL,GADM,CHL.1.1_1,Aisén,-0.02928,0.12846,full_february,DAY_OF_WEEK
1826188,2020-12-23,CHL,GADM,CHL.1.1_1,Aisén,0.02465,0.14503,full_february,DAY_OF_WEEK
1826189,2020-12-24,CHL,GADM,CHL.1.1_1,Aisén,-0.07483,0.14464000000000002,full_february,DAY_OF_WEEK
1826190,2020-12-25,CHL,GADM,CHL.1.1_1,Aisén,-0.41100000000000003,0.25353000000000003,full_february,DAY_OF_WEEK
1826191,2020-12-26,CHL,GADM,CHL.1.1_1,Aisén,-0.21586999999999998,0.20325,full_february,DAY_OF_WEEK
1826192,2020-12-27,CHL,GADM,CHL.1.1_1,Aisén,-0.15854000000000001,0.20954,full_february,DAY_OF_WEEK
1826193,2020-12-28,CHL,GADM,CHL.1.1_1,Aisén,-0.11169000000000001,0.15995,full_february,DAY_OF_WEEK
1826194,2020-12-29,CHL,GADM,CHL.1.1_1,Aisén,-0.17551,0.18108,full_february,DAY_OF_WEEK
1826195,2020-12-30,CHL,GADM,CHL.1.1_1,Aisén,-0.01517,0.16055999999999998,full_february,DAY_OF_WEEK
1826196,2020-12-31,CHL,GADM,CHL.1.1_1,Aisén,-0.16136,0.17428,full_february,DAY_OF_WEEK
1826197,2021-01-01,CHL,GADM,CHL.1.1_1,Aisén,-0.42465,0.24486999999999998,full_february,DAY_OF_WEEK
1826198,2021-01-02,CHL,GADM,CHL.1.1_1,Aisén,-0.28084000000000003,0.22479000000000002,full_february,DAY_OF_WEEK
1826199,2021-01-03,CHL,GADM,CHL.1.1_1,Aisén,-0.22,0.24397,full_february,DAY_OF_WEEK
1826200,2021-01-04,CHL,GADM,CHL.1.1_1,Aisén,-0.08386,0.17008,full_february,DAY_OF_WEEK
1826201,2021-01-05,CHL,GADM,CHL.1.1_1,Aisén,-0.12761,0.16671,full_february,DAY_OF_WEEK
1826202,2021-01-06,CHL,GADM,CHL.1.1_1,Aisén,-0.13843,0.1788,full_february,DAY_OF_WEEK
1826203,2021-01-07,CHL,GADM,CHL.1.1_1,Aisén,-0.1584,0.19022,full_february,DAY_OF_WEEK
1826204,2021-01-08,CHL,GADM,CHL.1.1_1,Aisén,-0.1475,0.18336,full_february,DAY_OF_WEEK
1826205,2021-01-09,CHL,GADM,CHL.1.1_1,Aisén,-0.30186,0.2577,full_february,DAY_OF_WEEK
1826206,2021-01-10,CHL,GADM,CHL.1.1_1,Aisén,-0.36004,0.32739,full_february,DAY_OF_WEEK
1826207,2021-01-11,CHL,GADM,CHL.1.1_1,Aisén,-0.17319,0.19892,full_february,DAY_OF_WEEK
1826208,2021-01-12,CHL,GADM,CHL.1.1_1,Aisén,-0.10238,0.1818,full_february,DAY_OF_WEEK
1826209,2021-01-13,CHL,GADM,CHL.1.1_1,Aisén,-0.03723,0.16802,full_february,DAY_OF_WEEK
1826210,2021-01-14,CHL,GADM,CHL.1.1_1,Aisén,-0.304,0.24081999999999998,full_february,DAY_OF_WEEK
1826211,2021-01-15,CHL,GADM,CHL.1.1_1,Aisén,-0.34591,0.31405,full_february,DAY_OF_WEEK
1826212,2021-01-16,CHL,GADM,CHL.1.1_1,Aisén,-0.38566999999999996,0.33547,full_february,DAY_OF_WEEK
1826213,2021-01-17,CHL,GADM,CHL.1.1_1,Aisén,-0.39074000000000003,0.37231,full_february,DAY_OF_WEEK
1826214,2021-01-18,CHL,GADM,CHL.1.1_1,Aisén,-0.26211,0.27997,full_february,DAY_OF_WEEK
1826215,2021-01-19,CHL,GADM,CHL.1.1_1,Aisén,-0.33695,0.28506,full_february,DAY_OF_WEEK
1826216,2021-01-20,CHL,GADM,CHL.1.1_1,Aisén,-0.24444000000000002,0.26598,full_february,DAY_OF_WEEK
1826217,2021-01-21,CHL,GADM,CHL.1.1_1,Aisén,-0.3287,0.28443,full_february,DAY_OF_WEEK
1826218,2021-01-22,CHL,GADM,CHL.1.1_1,Aisén,-0.29531999999999997,0.25606,full_february,DAY_OF_WEEK
1826219,2021-01-23,CHL,GADM,CHL.1.1_1,Aisén,-0.33223,0.31055,full_february,DAY_OF_WEEK
1826220,2021-01-24,CHL,GADM,CHL.1.1_1,Aisén,-0.31046999999999997,0.31711999999999996,full_february,DAY_OF_WEEK
1826221,2021-01-25,CHL,GADM,CHL.1.1_1,Aisén,-0.31594,0.26189,full_february,DAY_OF_WEEK
1826222,2021-01-26,CHL,GADM,CHL.1.1_1,Aisén,-0.35915,0.28113,full_february,DAY_OF_WEEK
1826223,2021-01-27,CHL,GADM,CHL.1.1_1,Aisén,-0.27828,0.28459,full_february,DAY_OF_WEEK
1826224,2021-01-28,CHL,GADM,CHL.1.1_1,Aisén,-0.28394,0.27526999999999996,full_february,DAY_OF_WEEK
1826225,2021-01-29,CHL,GADM,CHL.1.1_1,Aisén,-0.28772,0.24996,full_february,DAY_OF_WEEK
1826226,2021-01-30,CHL,GADM,CHL.1.1_1,Aisén,-0.32333,0.24663000000000002,full_february,DAY_OF_WEEK
1826227,2021-01-31,CHL,GADM,CHL.1.1_1,Aisén,-0.3064,0.30156,full_february,DAY_OF_WEEK
1826228,2021-02-01,CHL,GADM,CHL.1.1_1,Aisén,-0.13069,0.22426999999999997,full_february,DAY_OF_WEEK
1826229,2021-02-02,CHL,GADM,CHL.1.1_1,Aisén,-0.23583,0.2233,full_february,DAY_OF_WEEK
1826230,2021-02-03,CHL,GADM,CHL.1.1_1,Aisén,-0.20892,0.2061,full_february,DAY_OF_WEEK
1826231,2021-02-04,CHL,GADM,CHL.1.1_1,Aisén,-0.15552,0.15344000000000002,full_february,DAY_OF_WEEK
1826232,2021-02-05,CHL,GADM,CHL.1.1_1,Aisén,-0.09688,0.1483,full_february,DAY_OF_WEEK
1826233,2021-02-06,CHL,GADM,CHL.1.1_1,Aisén,-0.25881,0.23822,full_february,DAY_OF_WEEK
1826234,2021-02-07,CHL,GADM,CHL.1.1_1,Aisén,-0.3276,0.3001,full_february,DAY_OF_WEEK
1826235,2021-02-08,CHL,GADM,CHL.1.1_1,Aisén,-0.11114,0.16940999999999998,full_february,DAY_OF_WEEK
1826236,2021-02-09,CHL,GADM,CHL.1.1_1,Aisén,-0.10415,0.16868,full_february,DAY_OF_WEEK
1826237,2021-02-10,CHL,GADM,CHL.1.1_1,Aisén,-0.05322999999999999,0.15947999999999998,full_february,DAY_OF_WEEK
1826238,2021-02-11,CHL,GADM,CHL.1.1_1,Aisén,-0.12947,0.17424,full_february,DAY_OF_WEEK
1826239,2021-02-12,CHL,GADM,CHL.1.1_1,Aisén,-0.12285,0.13656,full_february,DAY_OF_WEEK
1826240,2021-02-13,CHL,GADM,CHL.1.1_1,Aisén,-0.29008,0.24045999999999998,full_february,DAY_OF_WEEK
1826241,2021-02-14,CHL,GADM,CHL.1.1_1,Aisén,-0.32938,0.31094,full_february,DAY_OF_WEEK
1826242,2021-02-15,CHL,GADM,CHL.1.1_1,Aisén,-0.13906,0.16535999999999998,full_february,DAY_OF_WEEK
1826243,2021-02-16,CHL,GADM,CHL.1.1_1,Aisén,-0.16129000000000002,0.17737,full_february,DAY_OF_WEEK
1826244,2021-02-17,CHL,GADM,CHL.1.1_1,Aisén,-0.16385999999999998,0.18166,full_february,DAY_OF_WEEK
1826245,2021-02-18,CHL,GADM,CHL.1.1_1,Aisén,-0.19288,0.19477,full_february,DAY_OF_WEEK
1826246,2021-02-19,CHL,GADM,CHL.1.1_1,Aisén,-0.14277,0.18833,full_february,DAY_OF_WEEK
1826247,2021-02-20,CHL,GADM,CHL.1.1_1,Aisén,-0.20624,0.192,full_february,DAY_OF_WEEK
1826248,2021-02-21,CHL,GADM,CHL.1.1_1,Aisén,-0.24253000000000002,0.25032,full_february,DAY_OF_WEEK
1826249,2021-02-22,CHL,GADM,CHL.1.1_1,Aisén,-0.1359,0.17314000000000002,full_february,DAY_OF_WEEK
1826250,2021-02-23,CHL,GADM,CHL.1.1_1,Aisén,-0.11467999999999999,0.15755999999999998,full_february,DAY_OF_WEEK
1826251,2021-02-24,CHL,GADM,CHL.1.1_1,Aisén,-0.12401,0.16754000000000002,full_february,DAY_OF_WEEK
1826252,2021-02-25,CHL,GADM,CHL.1.1_1,Aisén,-0.060820000000000006,0.15275,full_february,DAY_OF_WEEK
1826253,2021-02-26,CHL,GADM,CHL.1.1_1,Aisén,-0.10787000000000001,0.15335,full_february,DAY_OF_WEEK
1826254,2021-02-27,CHL,GADM,CHL.1.1_1,Aisén,-0.10553,0.17643,full_february,DAY_OF_WEEK
1826255,2021-02-28,CHL,GADM,CHL.1.1_1,Aisén,-0.14511,0.20913,full_february,DAY_OF_WEEK
1826256,2021-03-01,CHL,GADM,CHL.1.1_1,Aisén,-0.10061,0.14920999999999998,full_february,DAY_OF_WEEK
1826257,2021-03-02,CHL,GADM,CHL.1.1_1,Aisén,-0.12942,0.1554,full_february,DAY_OF_WEEK
1826258,2021-03-03,CHL,GADM,CHL.1.1_1,Aisén,-0.07397999999999999,0.1427,full_february,DAY_OF_WEEK
1826259,2021-03-04,CHL,GADM,CHL.1.1_1,Aisén,-0.06271,0.12844,full_february,DAY_OF_WEEK
1826260,2021-03-05,CHL,GADM,CHL.1.1_1,Aisén,-0.10191,0.12997,full_february,DAY_OF_WEEK
1826261,2021-03-06,CHL,GADM,CHL.1.1_1,Aisén,-0.18717,0.18295,full_february,DAY_OF_WEEK
1826262,2021-03-07,CHL,GADM,CHL.1.1_1,Aisén,-0.27324,0.27568000000000004,full_february,DAY_OF_WEEK
1826263,2021-03-08,CHL,GADM,CHL.1.1_1,Aisén,-0.10166,0.13917000000000002,full_february,DAY_OF_WEEK
1826264,2021-03-09,CHL,GADM,CHL.1.1_1,Aisén,-0.1882,0.1875,full_february,DAY_OF_WEEK
1826265,2021-03-10,CHL,GADM,CHL.1.1_1,Aisén,-0.20826999999999998,0.18758,full_february,DAY_OF_WEEK
1826266,2021-03-11,CHL,GADM,CHL.1.1_1,Aisén,-0.18993,0.17344,full_february,DAY_OF_WEEK
1826267,2021-03-12,CHL,GADM,CHL.1.1_1,Aisén,-0.06039,0.14349,full_february,DAY_OF_WEEK
1826268,2021-03-13,CHL,GADM,CHL.1.1_1,Aisén,-0.12082000000000001,0.17496,full_february,DAY_OF_WEEK
1826269,2021-03-14,CHL,GADM,CHL.1.1_1,Aisén,-0.0451,0.19413,full_february,DAY_OF_WEEK
1826270,2021-03-15,CHL,GADM,CHL.1.1_1,Aisén,-0.07532,0.14919000000000002,full_february,DAY_OF_WEEK
1826271,2021-03-16,CHL,GADM,CHL.1.1_1,Aisén,-0.09097999999999999,0.14909,full_february,DAY_OF_WEEK
1826272,2021-03-17,CHL,GADM,CHL.1.1_1,Aisén,-0.11473,0.14795,full_february,DAY_OF_WEEK
1826273,2021-03-18,CHL,GADM,CHL.1.1_1,Aisén,-0.10898,0.15392999999999998,full_february,DAY_OF_WEEK
1826274,2021-03-19,CHL,GADM,CHL.1.1_1,Aisén,-0.18964,0.16621,full_february,DAY_OF_WEEK
1826275,2021-03-20,CHL,GADM,CHL.1.1_1,Aisén,-0.21811999999999998,0.18097,full_february,DAY_OF_WEEK
1826276,2021-03-21,CHL,GADM,CHL.1.1_1,Aisén,-0.20884,0.22324000000000002,full_february,DAY_OF_WEEK
1826277,2021-03-22,CHL,GADM,CHL.1.1_1,Aisén,-0.1106,0.15819,full_february,DAY_OF_WEEK
1826278,2021-03-23,CHL,GADM,CHL.1.1_1,Aisén,-0.17559,0.17751,full_february,DAY_OF_WEEK
1826279,2021-03-24,CHL,GADM,CHL.1.1_1,Aisén,-0.11408,0.17243,full_february,DAY_OF_WEEK
1826280,2021-03-25,CHL,GADM,CHL.1.1_1,Aisén,-0.14662,0.16451,full_february,DAY_OF_WEEK
1826281,2021-03-26,CHL,GADM,CHL.1.1_1,Aisén,-0.14097,0.15961,full_february,DAY_OF_WEEK
1826282,2021-03-27,CHL,GADM,CHL.1.1_1,Aisén,-0.18464,0.18884,full_february,DAY_OF_WEEK
1826283,2021-03-28,CHL,GADM,CHL.1.1_1,Aisén,-0.22798000000000002,0.22885999999999998,full_february,DAY_OF_WEEK
1826284,2021-03-29,CHL,GADM,CHL.1.1_1,Aisén,-0.11105999999999999,0.14705,full_february,DAY_OF_WEEK
1826285,2021-03-30,CHL,GADM,CHL.1.1_1,Aisén,-0.09232,0.1401,full_february,DAY_OF_WEEK
1826286,2021-03-31,CHL,GADM,CHL.1.1_1,Aisén,-0.11107,0.14633,full_february,DAY_OF_WEEK
1826287,2021-04-01,CHL,GADM,CHL.1.1_1,Aisén,-0.019809999999999998,0.1368,full_february,DAY_OF_WEEK
1826288,2021-04-02,CHL,GADM,CHL.1.1_1,Aisén,-0.3448,0.24491999999999997,full_february,DAY_OF_WEEK
1826289,2021-04-03,CHL,GADM,CHL.1.1_1,Aisén,-0.213,0.2115,full_february,DAY_OF_WEEK
1826290,2021-04-04,CHL,GADM,CHL.1.1_1,Aisén,-0.17197,0.22541,full_february,DAY_OF_WEEK
1826291,2021-04-05,CHL,GADM,CHL.1.1_1,Aisén,-0.11045,0.15168,full_february,DAY_OF_WEEK
1826292,2021-04-06,CHL,GADM,CHL.1.1_1,Aisén,-0.18853,0.16614,full_february,DAY_OF_WEEK
1826293,2021-04-07,CHL,GADM,CHL.1.1_1,Aisén,-0.20209000000000002,0.18499000000000002,full_february,DAY_OF_WEEK
1826294,2021-04-08,CHL,GADM,CHL.1.1_1,Aisén,-0.1681,0.18531,full_february,DAY_OF_WEEK
1826295,2021-04-09,CHL,GADM,CHL.1.1_1,Aisén,-0.13790999999999998,0.15581,full_february,DAY_OF_WEEK
1826296,2021-04-10,CHL,GADM,CHL.1.1_1,Aisén,-0.26738,0.22848000000000002,full_february,DAY_OF_WEEK
1826297,2021-04-11,CHL,GADM,CHL.1.1_1,Aisén,-0.38544,0.31934,full_february,DAY_OF_WEEK
1826298,2021-04-12,CHL,GADM,CHL.1.1_1,Aisén,-0.17904,0.18208,full_february,DAY_OF_WEEK
1826299,2021-04-13,CHL,GADM,CHL.1.1_1,Aisén,-0.19122999999999998,0.20567,full_february,DAY_OF_WEEK
1826300,2021-04-14,CHL,GADM,CHL.1.1_1,Aisén,-0.2119,0.19566,full_february,DAY_OF_WEEK
1826301,2021-04-15,CHL,GADM,CHL.1.1_1,Aisén,-0.15329,0.19208,full_february,DAY_OF_WEEK
1826302,2021-04-16,CHL,GADM,CHL.1.1_1,Aisén,-0.1694,0.18442,full_february,DAY_OF_WEEK
1826303,2021-04-17,CHL,GADM,CHL.1.1_1,Aisén,-0.2017,0.23162,full_february,DAY_OF_WEEK
1826304,2021-04-18,CHL,GADM,CHL.1.1_1,Aisén,-0.36353,0.30971,full_february,DAY_OF_WEEK
1826305,2021-04-19,CHL,GADM,CHL.1.1_1,Aisén,-0.17239000000000002,0.18291,full_february,DAY_OF_WEEK
1826306,2021-04-20,CHL,GADM,CHL.1.1_1,Aisén,-0.14274,0.19050999999999998,full_february,DAY_OF_WEEK
1826307,2021-04-21,CHL,GADM,CHL.1.1_1,Aisén,-0.14889000000000002,0.19249000000000002,full_february,DAY_OF_WEEK
1826308,2021-04-22,CHL,GADM,CHL.1.1_1,Aisén,-0.23596999999999999,0.20238,full_february,DAY_OF_WEEK
1826309,2021-04-23,CHL,GADM,CHL.1.1_1,Aisén,-0.16777999999999998,0.18243,full_february,DAY_OF_WEEK
1826310,2021-04-24,CHL,GADM,CHL.1.1_1,Aisén,-0.17461,0.22859000000000002,full_february,DAY_OF_WEEK
1826311,2021-04-25,CHL,GADM,CHL.1.1_1,Aisén,-0.24708000000000002,0.26973,full_february,DAY_OF_WEEK
1826312,2021-04-26,CHL,GADM,CHL.1.1_1,Aisén,-0.17783,0.20381,full_february,DAY_OF_WEEK
1826313,2021-04-27,CHL,GADM,CHL.1.1_1,Aisén,-0.22557,0.22380999999999998,full_february,DAY_OF_WEEK
1826314,2021-04-28,CHL,GADM,CHL.1.1_1,Aisén,-0.14514000000000002,0.19114,full_february,DAY_OF_WEEK
1826315,2021-04-29,CHL,GADM,CHL.1.1_1,Aisén,-0.17987999999999998,0.20339000000000002,full_february,DAY_OF_WEEK
1826316,2021-04-30,CHL,GADM,CHL.1.1_1,Aisén,-0.11850999999999999,0.18024,full_february,DAY_OF_WEEK
1826317,2021-05-01,CHL,GADM,CHL.1.1_1,Aisén,-0.55958,0.38633,full_february,DAY_OF_WEEK
1826318,2021-05-02,CHL,GADM,CHL.1.1_1,Aisén,-0.56235,0.45282,full_february,DAY_OF_WEEK
1826319,2021-05-03,CHL,GADM,CHL.1.1_1,Aisén,-0.10057999999999999,0.18686,full_february,DAY_OF_WEEK
1826320,2020-03-01,CHL,GADM,CHL.1.3_1,Coihaique,-0.10269,0.15317,full_february,DAY_OF_WEEK
1826321,2020-03-02,CHL,GADM,CHL.1.3_1,Coihaique,-0.00713,0.08849,full_february,DAY_OF_WEEK
1826322,2020-03-03,CHL,GADM,CHL.1.3_1,Coihaique,0.02843,0.08635,full_february,DAY_OF_WEEK
1826323,2020-03-04,CHL,GADM,CHL.1.3_1,Coihaique,-0.0032600000000000003,0.08602,full_february,DAY_OF_WEEK
1826324,2020-03-05,CHL,GADM,CHL.1.3_1,Coihaique,-0.01399,0.0811,full_february,DAY_OF_WEEK
1826325,2020-03-06,CHL,GADM,CHL.1.3_1,Coihaique,0.02727,0.07575,full_february,DAY_OF_WEEK
1826326,2020-03-07,CHL,GADM,CHL.1.3_1,Coihaique,-0.15599000000000002,0.13948,full_february,DAY_OF_WEEK
1826327,2020-03-08,CHL,GADM,CHL.1.3_1,Coihaique,-0.13541,0.16289,full_february,DAY_OF_WEEK
1826328,2020-03-09,CHL,GADM,CHL.1.3_1,Coihaique,0.02443,0.07852,full_february,DAY_OF_WEEK
1826329,2020-03-10,CHL,GADM,CHL.1.3_1,Coihaique,0.03924,0.08672,full_february,DAY_OF_WEEK
